0	0
0.1	0.0891016
0.2	0.0891016
0.3	0.0891016
0.4	0.0891016
0.5	0.0891016
0.6	0.0891016
0.7	0.0891016
0.8	0.0891016
0.9	0.0891016
1	0.0891016
1.1	0.0891016
1.2	0.0891016
1.3	0.0891016
1.4	0.0891016
1.5	0.0891016
1.6	0.0891016
1.7	0.0891016
1.8	0.0891016
1.9	0.0891016
2	0.0891016
2.1	0.0891016
2.2	0.0891016
2.3	0.0891016
2.4	0.0891016
2.5	0.0891016
2.6	0.0891016
2.7	0.0891016
2.8	0.0891016
2.9	0.0891016
3	0.0891016
3.1	0.0889213
3.2	0.0881068
3.3	0.0863725
3.4	0.0837926
3.5	0.0805844
3.6	0.0766791
3.7	0.0720492
3.8	0.0670049
3.9	0.061273
4	0.0552045
4.1	0.0489947
4.2	0.0424256
4.3	0.0356749
4.4	0.0286615
4.5	0.0217301
4.6	0.0142872
4.7	0.00695465
4.8	-0.000644843
4.9	-0.00863347
5	-0.0163676
5.1	-0.0236187
5.2	-0.0304285
5.3	-0.0366463
5.4	-0.04244
5.5	-0.0482935
5.6	-0.0539909
5.7	-0.0595934
5.8	-0.0650382
5.9	-0.0708484
6	-0.0768627
6.1	-0.0825789
6.2	-0.0880281
6.3	-0.0937674
6.4	-0.0997467
6.5	-0.105459
6.6	-0.11122
6.7	-0.116777
6.8	-0.121926
6.9	-0.126857
7	-0.131488
7.1	-0.135947
7.2	-0.140428
7.3	-0.144615
7.4	-0.148745
7.5	-0.152973
7.6	-0.157572
7.7	-0.162747
7.8	-0.16788
7.9	-0.173107
8	-0.177916
8.1	-0.182181
8.2	-0.186268
8.3	-0.190873
8.4	-0.195968
8.5	-0.200859
8.6	-0.20519
8.7	-0.209775
8.8	-0.214561
8.9	-0.219092
9	-0.223597
9.1	-0.22812
9.2	-0.232661
9.3	-0.237043
9.4	-0.241032
9.5	-0.244704
9.6	-0.248359
9.7	-0.25169
9.8	-0.254678
9.9	-0.257508
10	-0.260645
10.1	-0.264306
10.2	-0.26803
10.3	-0.271668
10.4	-0.275216
10.5	-0.278688
10.6	-0.281862
10.7	-0.285052
10.8	-0.288327
10.9	-0.291334
11	-0.294101
11.1	-0.297367
11.2	-0.300633
11.3	-0.303794
11.4	-0.306676
